,v_x,v_y,r,omega_wheels,friction,delta,Iq,ax_imu,ay_imu,r_imu,run_id
30.560000000000002,2.318179422755773,-0.30507184358026085,2.4451060496184738,2.6043065949782562,0.6,0.5309999683499328,23.873081927699857,-0.9079103552458051,20.422700897237885,2.5799143256032893,0
30.57,2.32687192442698,-0.2859252828803802,2.406228110945918,2.5550587254213264,0.6,0.530999968349933,19.471767225651654,-1.8518178310135833,9.03049763098165,1.722161660161267,0
30.580000000000002,2.323236266075696,-0.25834481066313986,2.358307653210602,2.547729929538176,0.6,0.5309999683499331,16.504550018885656,-3.58497003990312,-7.151993975970992,1.8314273118123143,0
30.59,2.3315925222737945,-0.24403349207033598,2.323543219962147,2.552639231465616,0.6,0.5309999683499331,16.284127086104014,-3.676125725098049,16.969049115494656,2.470828381421702,0
30.6,2.331508717912878,-0.2185842494357605,2.270681736947637,2.531847348999745,0.6,0.5309999683499332,13.868742350799046,-5.11516505071965,12.513412467672019,2.157802830200723,0
30.61,2.3463230971037783,-0.20860439155368382,2.2348406150900075,2.4993907520536647,0.6,0.5309999683499333,8.531203492443316,5.696099142728378,-1.651862312320137,2.2172039423201118,0
30.62,2.3516862951789186,-0.1874083907580676,2.1850403590796077,2.4287521346866656,0.6,0.5309999683499335,0.0,-2.152442179182139,15.851500515592598,2.4681344191011196,0
30.63,2.357924262142273,-0.16868005326341984,2.13659964779022,2.378087371916524,0.6,0.5309999683499336,0.0,1.1467547253141908,3.1074691500163834,2.1833655498441313,0
30.64,2.364909774501281,-0.13577156372456256,2.09554406274529,2.3305244857460257,0.6,0.5309999683499336,0.0,-2.8561171095351128,3.6322638469495954,2.0460135942945263,0
30.650000000000002,2.3748178454823035,-0.10567871816563501,2.060649170720012,2.2424162702469705,0.6,0.5309999683499336,0.0,-0.808372958632801,8.146377044934635,2.0880962443209055,0
30.66,2.3694109128657583,-0.08046352259452993,2.0166181998313277,2.215958207520041,0.6,0.5309999683499336,0.0,3.3676728313419875,6.944989111442364,1.8095730365910634,0
30.67,2.360300457633491,-0.05163920987125026,1.9766783351983293,2.215847125509308,0.6,0.5309999683499336,0.0,-6.044417068556502,13.964991600783769,1.8072991877904248,0
30.68,2.3528623993420834,-0.0315504651384767,1.9405042979361866,2.2282797173818514,0.6,0.5309999683499336,0.0,9.12740630650459,-1.1168218666665437,1.904430064137723,0
30.69,2.3420682126103287,0.00027865436208518446,1.9132390914133595,2.238135766123625,0.6,0.5309999683499336,0.0,-1.3147777870846176,4.230816186655759,1.6360734090572093,0
30.7,2.318808444121878,0.02219030829869506,1.885318024723368,2.238639759594949,0.6,0.5309999683499336,0.0,0.9807841879218337,4.705522629674259,1.6600169510484373,0
30.71,2.31002232794786,0.05265045818082603,1.8815243532402732,2.2269283722782958,0.6,0.5309999683499336,0.0,-0.6230912587517619,5.716404755239132,1.79357930938184,0
30.72,2.289740503498366,0.0708402606412859,1.8671747306153463,2.2114589581561,0.6,0.5309999683499336,0.0,-5.004094441759307,12.609865036817093,1.8084554397774868,0
30.73,2.269500975338901,0.09816247806979339,1.869411054262792,2.180883031556559,0.6,0.5309999683499336,0.0,-1.4282875066801672,6.386202440374294,1.9303185601857102,0
30.740000000000002,2.2468632454421527,0.11844225228876404,1.8832705596088957,2.1596750543678556,0.6,0.5294719344679696,0.0,-4.203850365899253,7.746046056792203,1.919367557498624,0
30.75,2.226944965507786,0.13741853451325237,1.9094105090347142,2.134501298601376,0.6,0.5249750328195723,0.0,0.5756528362616118,-2.107338785178865,1.867410479300832,0
30.76,2.2073036093864586,0.16116861297792723,1.9507161731528697,2.127906809695398,0.6,0.5140962331653746,0.0,-0.32710174423125427,1.2158572733771185,1.818990669147592,0
30.77,2.1771090814112357,0.18233930064914944,1.979463297507408,2.1141338100613734,0.6,0.4934138244131099,0.0,-0.17694818810842772,8.215426451902204,1.7922285705740941,0
30.78,2.1663828982435342,0.1918878459868072,2.0223916383036453,2.11854696362631,0.6,0.46354654105240706,0.0,-3.531932219808695,6.953046253077655,1.9023509711654556,0
30.79,2.143681379974405,0.208397235324581,2.052814305459492,2.1251709203410734,0.6,0.4247656485858883,0.0,-5.886032813091861,13.648464273117495,1.965597172249959,0
30.8,2.1275594041562025,0.2065543183196043,2.085006551120472,2.127090741850518,0.6,0.37490009975767047,0.0,-0.053033385800146604,2.9223128568318106,1.9897906180553349,0
30.810000000000002,2.11390028678051,0.21495622227835937,2.1220261470409127,2.118927889620768,0.6,0.32278629604171627,0.0,-0.5393087066909834,1.2077980884512092,2.172633719015899,0
30.82,2.0898104833754583,0.21331539406035954,2.1487813144577643,2.0837150322572446,0.6,0.2778840300088977,0.0,-2.278879057929579,6.997842873672132,2.222097766058611,0
30.830000000000002,2.0820780351992627,0.22158919691570605,2.204740762114497,2.069182985006131,0.6,0.23922804369614953,0.0,-2.400745829753746,0.9379400286209485,2.22002602420219,0
30.84,2.061793410697295,0.2343283124886963,2.239478332945666,2.0407593112692597,0.6,0.20594942749626294,0.0,-1.4605919784658943,6.477251007326718,2.2878950169869534,0
30.85,2.0330540876964474,0.23262926322446092,2.2579129533966835,2.028228379444708,0.6,0.17730014437567862,0.0,-3.15086358734334,9.189479555197018,2.1818324161440814,0
30.86,2.0185303705784485,0.24308632897212645,2.282092493417096,2.0333964580595634,0.6,0.15263621549133413,0.0,2.2586180140839334,1.1564103432440827,2.2465748145342523,0
30.87,1.9959008507143905,0.2480991138876443,2.2737364328369623,2.031727874206162,0.6,0.1314032448284509,0.0,0.3571393925832429,6.151526366972148,2.2576424082482265,0
30.88,1.9922412751272387,0.24323296752108997,2.2609063449626348,2.0137099396729212,0.6,0.11312395748193929,0.0,-1.9061240226964307,3.3551504052865626,2.3246683537311235,0
30.89,1.9775767250682619,0.24414147782167112,2.2223523617091985,2.0094093528173835,0.6,0.09738747146679932,0.0,-1.0790860751537905,8.39931822223518,2.477947269719553,0
30.900000000000002,1.9733171793593136,0.2154996854261958,2.1668423828919856,1.9873176387653275,0.6,0.08384006190917485,0.0,-1.3119012567756325,6.6932526482104056,2.4150537527457163,0
30.91,1.9696233082633385,0.21249513682891694,2.0872671638118163,1.9728720449283952,0.6,0.07217721001546493,0.0,-1.7313272125060748,3.1074750926341905,2.3695453318223074,0
30.92,1.9579108561417569,0.19716162938638074,1.9744650330993636,1.9642879261271267,0.6,0.062136758096148714,0.0,-0.9054812035985764,4.446140366307086,2.3037104933064736,0
30.93,1.963788020015493,0.17133826327722773,1.8447828726255011,1.964620185360983,0.6,0.05349301678288808,0.0,-0.04076045518302229,-0.8939561436057957,2.1882484539979883,0
30.94,1.9583349007085027,0.1575147720130055,1.6798313531651274,1.9457174938487274,0.6,0.046051691980880854,0.0,-1.295985640824259,3.5706767469805105,1.8806120963962314,0
30.95,1.9433565414421896,0.13434407055801817,1.4841221261550572,1.9354024957982394,0.6,0.03964551752445447,0.0,-0.11445941686909655,2.3659789949198973,1.635627195520197,0
30.96,1.9431462296295954,0.11574579320310607,1.2823369929517412,1.9269111501544838,0.6,0.03413049536669298,0.0,0.013596859866204007,-0.025765357073698425,1.4117000579915397,0
30.970000000000002,1.932559715080898,0.09641583055764419,1.0686524836733042,1.9213402707215839,0.6,0.029382658790046406,0.0,-1.1100876382754372,-2.7228618793390935,1.1025650808018084,0
30.98,1.937241675384591,0.07500509569865804,0.8752835897820432,1.9066423118141709,0.6,0.025295285881341233,0.0,-1.2196636652034054,-2.3723484175881313,0.8434597266630623,0
30.990000000000002,1.930743469079912,0.052880711519739665,0.6786092821774901,1.8940499103166053,0.6,0.021776500635658457,0.0,-1.3452587824262967,-0.805788818329382,0.5918750403973259,0
31.0,1.9139656647415335,0.034463124938522494,0.501741098960224,1.8906905013506414,0.6,0.01874720776667059,0.0,-0.6052014579118117,-2.961310412273318,0.4020903343497097,0
31.01,1.910803729439288,0.023857391740477296,0.36477924691956787,1.8781894664903567,0.6,0.01613931480208583,0.0,-1.093955658134685,2.2287498115522775,0.16059974149217565,0
31.02,1.897831069789806,0.015684269766982173,0.23572857032138472,1.870321139591483,0.6,0.013894201500444901,0.0,-0.6120090773327875,-5.713144242823814,0.0899722564327879,0
31.03,1.888429395048739,0.0072686646528595245,0.13588229746670777,1.8637975650570215,0.6,0.01196140218480749,0.0,-0.49740743576011626,3.23348625992375,-0.008856723139167418,0
31.04,1.880525285706543,-0.0003508394220419486,0.059708274567668695,1.8599533505573767,0.6,0.010297471374813157,0.0,-0.4116878125307116,1.8340000488941173,-0.04525261635350246,0
31.05,1.8650156225989192,0.003371877362353448,0.001877387629065197,1.8414318680022126,0.6,0.00886500721878394,0.0,0.04133492370502789,-2.4209897833807292,-0.1643088198113037,0
31.060000000000002,1.863312200304357,0.005571997075544455,-0.04316714905201735,1.8339171585363003,0.6,0.007631810774566713,0.0,-0.6456052138867103,1.5407305748696465,-0.09416166422456232,0
31.07,1.8528526717239289,0.0033741918411781535,-0.06703790247220454,1.8232272375364145,0.6,0.00657016224142255,0.0,-1.189661197254049,-1.1420795159258943,-0.02378312905835967,0
31.080000000000002,1.8569469095892532,1.0781496529999046e-06,-0.07957605884501717,1.8198724251625507,0.6,0.005656197874096969,0.0,-1.717572367864975,-0.2856149362284377,-0.07782585936932113,0
31.09,1.8510797730580584,0.007325365609640089,-0.08084367338555731,1.817498696870281,0.6,0.004869373573339971,0.0,-1.1364711161247423,3.0140709395760497,-0.08688809624819471,0
31.1,1.8354082048958493,0.009457464077323785,-0.08171610939717588,1.8099008170844708,0.6,0.0041920030954587465,0.0,-0.6097133764569709,-3.620700411879079,-0.09919095464919306,0
31.11,1.8326223506488988,0.008511884200351039,-0.08232286100103803,1.7993821041208,0.6,0.003608860500773249,0.0,-1.7677863510358736,2.1620522238434634,-0.10430315907349609,0
31.12,1.8219309593542026,0.010522918185489227,-0.06612970121577266,1.7921898465388617,0.6,0.003106837904807438,0.0,-0.08633623137581559,0.9198023216601163,-0.013743513235113348,0
31.13,1.8142917295066225,0.016895722641306954,-0.06096450592144542,1.7805955257225006,0.6,0.002674650839144406,0.0,-1.2183017620234504,-1.7250923203130353,-0.10540809971674243,0
31.14,1.8081298840361502,0.016836605380049663,-0.06214223463341639,1.7775002227710177,0.6,0.0023025845990440447,0.0,-2.6127068715688453,0.4002024230983088,-0.07594059771449573,0
31.150000000000002,1.7940878225514436,0.019583741918679898,-0.06009511744032281,1.7633317863660993,0.6,0.001982275876222725,0.0,-0.9721738894356223,-0.14452622608634946,-0.06060809623722607,0
31.16,1.7934241363229169,0.017347455175952653,-0.051757322131251726,1.7563599057788675,0.6,0.00170652476833465,0.0,-1.2854732716229227,0.0703102484524406,-0.04933623248151487,0
31.17,1.7836842450482944,0.016623949416013806,-0.053886061808572805,1.7472348107277984,0.6,0.0014691329395023214,0.0,-1.1720188249046655,-0.7453569780517993,-0.03137048941244502,0
31.18,1.775523275034898,0.019635038184656062,-0.05576315464143278,1.7415073895613173,0.6,0.0012647642940670626,0.0,-0.40558214422247935,0.6652067185403349,-0.07307995230276776,0
31.19,1.767531293872244,0.01146082498902845,-0.048890246969952145,1.7281072001390658,0.6,0.0010888250317829238,0.0,-0.5816571302547515,-2.5116111321939925,-0.025611958479857935,0
31.2,1.7499693867795434,0.011869625403755413,-0.04304011024113663,1.7199629111731687,0.6,0.0009373603883335302,0.0,-0.293272097224317,1.0346084767333033,0.004412812777913605,0
31.21,1.7471113089039072,0.011457160796204513,-0.045670815883296356,1.7115348250035338,0.6,0.0008069657401042921,0.0,-0.9232247526689253,-0.45920598929692275,0.01964445119266358,0
31.220000000000002,1.736132923413919,0.009751521650493145,-0.04854367384171354,1.7078524960213883,0.6,0.0006947100750222455,0.0,-0.9502369923359604,-0.28021638633188295,-0.07068003793409447,0
31.23,1.7391202724121324,0.009259177191385026,-0.05447686076372449,1.6978701543497985,0.6,0.0005980701092403749,0.0,-0.3719392325360018,-2.154169867737244,-0.04171854534062275,0
31.240000000000002,1.7334060695175246,0.010867554857565798,-0.05299598096491298,1.693345642738903,0.6,0.0005148735687406583,0.0,-0.2667149553603917,-1.020172831426568,-0.021851334017028053,0
31.25,1.7285514663490402,0.011384325098006576,-0.05033497388748098,1.6761771311997649,0.6,0.0004432503609391974,0.0,-1.6701225171713745,1.597762281104471,-0.02005232321820527,0
31.26,1.723644611710828,0.009375707020201907,-0.05621968452904014,1.6673135499908924,0.6,0.000381590538728336,0.0,-0.7871100307813221,-0.09959334413864784,-0.045040091795398626,0
31.27,1.7115163885014217,0.012216319341921689,-0.051963082874555866,1.659854446043609,0.6,0.0003285081120711278,0.0,-0.8790470080057904,-1.1303820928746897,-0.08068036899891445,0
31.28,1.700506595560467,0.014719445501157724,-0.04721998125144111,1.6565719125391467,0.6,0.0002828098937048487,0.0,-0.5082327195584438,-0.8166091705975916,-0.03871966777154642,0
31.29,1.6899371960174188,0.01793449409088521,-0.042609418966229384,1.650475366872111,0.6,0.0002434686786669988,0.0,-0.03194220015648014,-0.5508526501851343,-0.08393604653062729,0
31.3,1.68161754240666,0.020812763083178698,-0.034974860205970515,1.6461987343654247,0.6,0.00020960015477293752,0.0,-0.6326645813288319,1.0859417722324745,0.004303197044443985,0
31.310000000000002,1.6755027730678844,0.023150470622993413,-0.03153663758149072,1.6356586068641783,0.6,0.00018044302503866265,0.0,-1.1450615088464706,0.8285683670523645,-0.059039614529951136,0
31.32,1.6607741216233314,0.024794283966752984,-0.021022370467669305,1.6223190353852326,0.6,0.0001662593282573856,0.0,-0.8964308408914948,-1.3846878402065899,-0.03021257745209824,0
31.330000000000002,1.6596773767398567,0.029436266707099923,-0.010499784731294426,1.6185950431629943,0.6,0.00020400300231069964,0.0,-0.66756684765625,1.510397723552594,-0.04617506056275083,0
31.34,1.6493173985941145,0.03230256157392475,0.0024369724365485013,1.6094917004677356,0.6,0.00031370641178557387,0.0,-1.3833246882286983,1.7039899504495446,-0.0024873291384745443,0
31.35,1.6281084091264082,0.032575996074101665,0.011502106462536688,1.6046901347656233,0.6,0.001768752686766509,0.0,-0.6737182406338236,-1.1730637677170577,0.0545615685894717,0
31.36,1.620276690413034,0.03306127642253032,0.021329131730460915,1.5925095525750652,0.6,0.006200721808221448,0.0,-0.11266623382081208,-0.9669585488024155,-0.014993405989821618,0
31.37,1.604953433991968,0.03207519239227463,0.024310589359092916,1.5852137242970483,0.6,0.013808290042852332,0.0,-0.7469686477051367,0.5194230084026604,0.03026609572126019,0
31.38,1.6023155060951446,0.0335618059463928,0.025463173668228478,1.5815938811962345,0.6,0.025516583789135315,4.134419486078732,0.33803925108676786,-1.4095707305024947,0.10262780141880266,0
31.39,1.5916454791446326,0.026372960375732835,0.028040674825138723,1.609201623112428,0.6,0.039574077964389665,8.676033145522364,-1.6691480282095001,0.9350012100651792,0.0710515536160148,0
31.400000000000002,1.5836372302126749,0.023569989294881355,0.027150725312107937,1.652961840113312,0.6,0.0541203592717211,12.26949679433948,-0.7139389091178769,-0.48711674942854444,0.07370617603202123,0
31.41,1.5765101136098725,0.022831337745834457,0.023941371429870628,1.7304213826345063,0.6,0.06953246251049504,26.741240544730708,-0.7187153778255708,-1.1920902353344656,0.019260802518779832,0
31.42,1.56291457648811,0.022240990810926065,0.014337479299321387,1.7130019371265917,0.6,0.0853399705071895,31.009234432274205,-1.2303379185561953,-0.9883435137659047,0.0028859558037327687,0
31.43,1.5537613366878587,0.01794125897672899,0.006054001393792419,1.6969960471655297,0.6,0.10061608849715505,23.76320274368222,-0.6974205790671165,-0.299360301164484,0.016569866147465293,0
31.44,1.5481115945871806,0.019129958638424427,0.0018690538562182724,1.708470554000952,0.6,0.11439891764068814,29.0205519450872,-0.3621930236534705,1.216698227568965,-0.0010751924628466906,0
31.45,1.5588047048281461,0.019835335033504764,0.00313124362219952,1.7053759095710654,0.6,0.12665411663968806,29.936689125642683,-1.012568697795087,1.4648589184589693,-0.013352279568603138,0
31.46,1.556890310599146,0.020514440492198804,0.0029351239179504773,1.7031117390174897,0.6,0.13781311376110614,28.643786011981152,-1.1064345183733337,0.0011009931148689978,-0.05302956314349905,0
31.470000000000002,1.5569074486541772,0.025318339882177188,0.016745983293297684,1.720778198662461,0.6,0.1478156534915736,28.232712016387275,-0.5499631876920377,0.20231447882865938,-0.0760528415670123,0
31.48,1.5751290912334095,0.028831697489979602,0.043825400007719395,1.7348942357505481,0.6,0.15642675651766735,28.814758474662742,-0.3887902924390998,2.1775630793035146,0.033822506784044616,0
31.490000000000002,1.5875481338421598,0.03776930704409248,0.07376461087386588,1.7441311108201116,0.6,0.16383998329047772,29.496849663139106,0.06124692777865326,-3.2817225663169225,0.08157452641738433,0
31.5,1.6055415620064508,0.047051530408454,0.11713802078034519,1.7647414455224595,0.6,0.1702219683879249,28.710780564450378,8.243155185528316,7.280786478310684,0.05402707369276598,0
31.51,1.6274425201087082,0.054146133388218165,0.16953993174521997,1.780270218702659,0.6,0.17571616612829657,28.65182902827052,0.42957639422207516,-3.593205914032784,-0.10100279974406703,0
31.52,1.643814584679299,0.061521122975387366,0.22579739503288465,1.793523739130421,0.6,0.1804460751377018,28.859245363884096,1.9503370305966365,1.81427637606703,-0.47789452822027056,0
31.53,1.664054681743504,0.07026829733326923,0.28567252467146886,1.8100222828406107,0.6,0.18169003490691288,27.483568150258737,3.5722391394821105,0.4626096103705489,0.158667689423709,0
31.54,1.688367499066055,0.08079041352209693,0.35331826310417114,1.8180533453464618,0.6,0.1786589435947401,25.085564662968217,0.4914662094969938,1.223309831580391,0.6032178546818676,0
31.55,1.7067361202224418,0.08554260171173689,0.41731271706842676,1.840508368272051,0.6,0.17240263880435372,22.181554485208668,1.8851525032480987,0.8239457836549401,0.8228459932809962,0
31.560000000000002,1.7368702739822872,0.0950366504133412,0.49643152065209506,1.857594087021755,0.6,0.1645821164017837,19.99510816367218,1.5520845295715833,0.39859246220532657,0.8679215898732145,0
31.57,1.759637886045545,0.09741420166029452,0.558257700310719,1.8753255438683767,0.6,0.15761848290440578,19.41138907307999,3.82316589924471,-3.4521474533609804,0.9987110302131748,0
31.580000000000002,1.7828680658279767,0.10506316664342358,0.6292855130412818,1.8989889760457812,0.6,0.15162354890787005,20.946719052402266,0.6073094499206573,4.910116187834228,-0.25204258246932465,0
31.59,1.8049677946794769,0.1095145147132417,0.6862357514787902,1.9119082115700956,0.6,0.14689938311581335,21.918110518162642,2.7573207471191234,0.538628610103667,0.370864929236732,0
31.6,1.8296240642812724,0.11334363140957959,0.734976220569024,1.9229289563622494,0.6,0.1436963777719814,23.423840156511638,3.7713321431298694,4.086474553659707,0.4039177001239802,0
31.61,1.8486310294125745,0.11464411999942492,0.7859962650396994,1.944716694023763,0.6,0.14181397609798568,23.22186373282418,3.3445343406594406,0.4435551952674335,0.7726895744336546,0
31.62,1.8638777686805248,0.11731260056593773,0.8155865695496232,1.959798974310654,0.6,0.14106847110863519,23.2425021237362,2.7898816799985604,0.21222024395663563,0.4872736148597149,0
31.63,1.8953693750917524,0.10917728148479938,0.8371772633709682,1.9731205907822937,0.6,0.14130171099261735,23.162181543005914,1.2885655123662978,7.835809051064928,1.67925539381701,0
31.64,1.9150822492318165,0.11555053169277824,0.8462247785826271,1.9992042584405023,0.6,0.14342053632920773,23.294290842039864,1.520663998740491,-1.2151045864615613,1.2227369159651624,0
31.650000000000002,1.9508168345912007,0.10326515842033457,0.8558423582126444,2.016501155815667,0.6,0.15060234695485336,23.20541830913154,1.6455456903420596,1.5438535286694015,0.25443437944461167,0
31.66,1.9747401582430182,0.10684954671685865,0.8468434840730694,2.0318111402614774,0.6,0.16841485849109672,23.334438182637086,2.7897106792646484,3.010769246788907,1.352633790966698,0
31.67,1.9887597896077118,0.10297213575250708,0.8275585315652307,2.0530873389204247,0.6,0.20285041602742584,23.657724516035703,1.5586964163189003,-1.62027319678232,0.8212966952882527,0
31.68,2.0056703182789883,0.08944901881791623,0.8024204801688768,2.0613160697675337,0.6,0.24438116753576242,23.83084399456467,2.69831943123476,2.19684210151648,0.8089694633401137,0
31.69,2.021099366802575,0.09156599747585392,0.7674769861132944,2.0767786095324663,0.6,0.28094164037562913,20.123324213124516,2.403214394403853,1.3795163375449309,1.1038339119220493,0
31.7,2.0423779515164804,0.08819918867136523,0.7227176794004464,2.0901912077445934,0.6,0.31241624650469474,18.91392642516451,0.5382099996942709,-2.2055980219368956,0.5107875561265199,0
31.71,2.0629541207455477,0.08110137186438837,0.6871916767787241,2.104868300004221,0.6,0.33951247240195886,19.303694277924166,2.148933481013236,4.7922551494241965,0.781074725206781,0
31.720000000000002,2.07341727046866,0.07201466789017708,0.6435062631476427,2.1350881130159296,0.6,0.3628393872762821,16.85952511457001,2.724089172172403,0.21538919532911893,0.4357692955462461,0
31.73,2.0984513042328787,0.07372982605933964,0.6189737846700751,2.14374621320952,0.6,0.3829213337295284,13.644710642443773,0.6003908077464115,-0.003157610557374707,0.5313128742828438,0
31.740000000000002,2.111512735221141,0.07205521622257172,0.5934783058322637,2.147151499600894,0.6,0.40020971393427457,10.26150069712211,2.237977649567729,-0.22676195817638023,0.4945407241025058,0
31.75,2.112861958706824,0.06795763574134184,0.5753838792459476,2.1196866755030315,0.6,0.4150931362558965,2.7205327727486184,1.534282819246418,0.40626100992404246,0.6808995688605397,0
31.76,2.1283268537215347,0.07587930457194692,0.590208165933582,2.103690678882286,0.6,0.4280422419522367,0.0,2.2874222259597445,1.3573221277287666,0.17423623011956113,0
31.77,2.1320148410133197,0.08447150592817487,0.6111619249148532,2.021821371523635,0.6,0.4395021346653212,0.0,-0.4908520928960942,3.281752974235007,0.6831027303385705,0
31.78,2.1359734079164987,0.0972237065436633,0.647494809784547,1.9829012793101402,0.6,0.4497366641768706,0.0,1.9677642383879865,-0.5077708015251119,0.23428809768370143,0
31.79,2.136245666087332,0.10961127521869052,0.7061930792758915,1.9627990422751733,0.6,0.4589449964293045,0.0,-1.213910855792254,2.32712159126232,1.0469109481617331,0
31.8,2.141808055146848,0.12576186644673282,0.7984318739710261,2.0050192493025825,0.6,0.4671965655521644,0.0,-0.08418857836304061,6.532891264704334,0.956897097173151,0
31.810000000000002,2.1350142419830744,0.14191307259595953,0.9051917577777431,2.030915822585245,0.6,0.4744168567728848,0.0,2.3092461591569213,-2.67065849284052,0.8072732381081469,0
31.82,2.124789137599266,0.16022672492658885,1.0305360155103926,2.07037988030138,0.6,0.4806327452627492,0.0,-0.10619925659797635,4.86824702507194,0.8316475858626846,0
31.830000000000002,2.118420241504692,0.17171147731171676,1.1729976513416318,2.072167368516937,0.6,0.4859839518190096,-0.31672666374168584,-1.470235995848053,2.3221715619202237,0.9851606123708531,0
31.84,2.110230619822293,0.1911324130822326,1.3242489222536733,2.0661337054929882,0.6,0.49059076091065545,-0.9986940474468946,-3.214162307024828,-0.6932184615539922,1.0848993622130687,0
31.85,2.1066806563118727,0.20778488279543905,1.4732858839229266,2.0766935686536527,0.6,0.4945567244337869,9.433728169093058,-3.4944650278095084,6.089073243667008,1.5788449928077046,0
31.86,2.1033923963968872,0.22251891584142747,1.6258903904869157,2.1182397700435596,0.6,0.49797098935206474,14.270331357390237,-4.34431137124878,8.488346086506564,1.8307123879941876,0
31.87,2.0884930304066067,0.2268297708306487,1.7657250733282694,2.1682195558732538,0.6,0.5009103015429591,18.885862936636503,-2.2658243811455545,-0.6864694007521742,1.8980181448732283,0
31.88,2.0771992157886023,0.23302857441353764,1.8934491920231835,2.193385611729931,0.6,0.503440730892272,30.21201711327705,-3.1474283416064717,4.76994840832759,1.9834104659231837,0
31.89,2.0667646872815624,0.23725593386979016,2.0122931293757347,2.2097661668454607,0.6,0.5056191564136239,30.967773766726122,-3.628044132282802,2.9100758737078176,2.031988444294395,0
31.900000000000002,2.047940659418136,0.24298713493446022,2.1136224236837506,2.2249224641224603,0.6,0.507494544775431,38.64643205246313,-3.5915610040382324,9.091929325563115,2.1980265424330914,0
31.91,2.048459015038861,0.24481937600132597,2.2145669762895466,2.248770362617404,0.6,0.5091090509741186,41.38242681694477,-4.321911075559356,8.815467207660497,2.248693802644779,0
31.92,2.042706378121854,0.2507371009728835,2.2868467812613744,2.2640464341818123,0.6,0.5104989658945082,41.21828670059131,-3.9656920537142026,3.6600796838116505,2.3126123982159386,0
31.93,2.0314233015648657,0.24789333383492085,2.3337113327188774,2.304895141244096,0.6,0.5116955320566523,43.15373331609468,-2.401357451736845,6.389876334737695,2.4108646114344334,0
31.94,2.0332124264650315,0.25690220709258815,2.3686376607570594,2.3219030237247367,0.6,0.5127256458854808,43.39174750010549,-0.43300365872243674,-2.4260841261669155,2.199361668169769,0
31.95,2.0362203368526037,0.2602941363095711,2.397788954773631,2.389124313345469,0.6,0.5136124622888814,42.271692581116156,-0.5754552477258924,3.9993764537414522,3.1275817852146544,0
31.96,2.0343343482695198,0.2569120783735168,2.415200349390112,2.4279706491422015,0.6,0.5143759151339276,43.44668192699796,2.047281588110776,4.512039686240204,2.2737621554563683,0
31.970000000000002,2.0476213048909733,0.25889906816745234,2.4376175632838972,2.4541426017349086,0.6,0.5150331653205209,44.248837207770706,1.3630834691803932,10.441770842850804,2.540092897916379,0
31.98,2.06116162607909,0.25008798591720194,2.4516578275040857,2.517264896994486,0.6,0.5155989865242533,42.85191153959988,2.074029351975378,-2.3358669555665044,2.2296743064461295,0
31.990000000000002,2.09163084444692,0.2574934503293784,2.4721653128731944,2.551933410551543,0.6,0.5160860972792197,43.58445651512378,0.006599314438141657,7.216131718603457,2.53558196227907,0
32.0,2.1183000496629676,0.26300233319851607,2.4803384532553494,2.574273913690356,0.6,0.5165054468653411,44.673904149298124,3.443167269469919,2.43682938568709,2.178832658697488,0
32.01,2.150852878461642,0.2546809218858951,2.4876913409501427,2.6311134369140534,0.6,0.5168664614263769,41.55335959347463,2.8145614955622715,3.6344907549084104,2.539520677560826,0
32.02,2.1873003687386587,0.25166235124747316,2.5018757508805862,2.671316546111853,0.6,0.5171772558508702,41.45154291817681,3.6281362859882,6.608476006750811,2.82210672388626,0
32.03,2.2155688563200204,0.2500557553122492,2.5080841495073543,2.6988658680339936,0.6,0.5174448161786832,40.55049678125812,3.536042940911961,10.99580970416187,2.673509418232093,0
32.04,2.2596140817234387,0.23756432661889504,2.5273507072891164,2.7228969437977346,0.6,0.5176751566332656,38.211346813456,2.6891294769322993,-0.09999507144757303,2.154182847257465,0
32.05,2.295722806866436,0.23439158056891896,2.5375275082786146,2.7368450710953685,0.6,0.5178734548094222,40.0821461118302,0.6410426456692093,5.559243273978261,2.3776755161985688,0
32.06,2.348495405383704,0.22359600537784585,2.557631967323154,2.7682951090937755,0.6,0.518044168055336,36.559900261559115,3.633619278956867,7.561724802572928,2.374974681917032,0
32.07,2.3905020066263063,0.21999468571354286,2.5689451941849697,2.797786014660767,0.6,0.5181911336648807,35.154417585473425,0.18234126353977254,-1.1053337801730283,2.1846069301668973,0
32.08,2.419322035938126,0.2175443389213435,2.5641122964234366,2.835225869972684,0.6,0.5183176551323463,39.644463705998625,7.912814926878087,5.79322041556712,2.8148263409384593,0
32.09,2.464080353786917,0.19688425745835525,2.5740561738986334,2.840412436899529,0.6,0.5184265764084139,38.22773611585605,-3.5272980706869843,16.732458380149843,2.7083269937615326,0
32.1,2.497254921351871,0.19263290971656954,2.574437726123982,2.8886079394336517,0.6,0.5185203458265043,36.85159170327695,11.589668331738718,-4.693055983865107,2.5942994391420204,0
32.11,2.533342682302822,0.177758449373978,2.5811151413276363,2.92491666843634,0.6,0.5186010711364387,37.37527061730935,1.9468882708530275,10.535646640988503,2.7237953962457957,0
32.12,2.565524749093159,0.17791330073750844,2.5876869492707684,2.9775888034302067,0.6,0.5186705668824582,36.178861885482576,4.061618721192711,1.7358686214384116,2.525120642468669,0
